"Quotation Report - Date : January-28, 2026 11:00 AM",,,,,,,,,,,,,
No,Number,Company,Date,Type,Client,Project Name,Description,Material,Material Code,Quo. Value,Cur.,MVL Contact,Status
9111,RFQ-1569-O1,MACRO,31 Jul 2017,RFQ,Neptune C.,QNAP -Upgrade,QNAP -Upgrade,Computer Peripherals,Office Assets,13840,AED, ,Order
9112,Q-1192-F7943,FIRESTOP,31 Jul 2017,IQ,Dnb C.,G+4 LABOR ACCOMMODATION - PJ 39 Plot# 597-862 - DIP 2,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,21583.5,AED,Waleed B.M.,Quotation
9113,Q-1192-F7942,FIRESTOP,31 Jul 2017,IQ,The A.C.,"G+3 On Plot No. 313-431 Hamriya, Dubai",Supply Of INSS0285,Firestop/ DC 315,Fire,540,AED,Samar T.,Order
9114,RFQ-1192-V4374,FIRESTOP,31 Jul 2017,RFQ,Alam A.,MVL WAREHOUSE SIGNBOARD,MVL WAREHOUSE SIGNBOARD,Misc.,Various,1700,AED, ,Order
9115,Q-1192-F7941,FIRESTOP,30 Jul 2017,IQ,Reem C.C.,"G+3+R @ AL HAMRIYA,DUBAI-PLOT NO:314-0138",SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,60951,AED,Samar T.,Quotation
9116,Q-1192-F7940,FIRESTOP,30 Jul 2017,IQ,Reem C.C.,"G+3+R @ AL HAMRIYA,DUBAI-PLOT NO:314-0345",SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,60951,AED,Samar T.,Quotation
9117,Q-1192-F7939,FIRESTOP,30 Jul 2017,IQ,Reem C.C.,"G+3+R @ AL HAMRIYA,DUBAI-PLOT NO:314-0123",SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,25182,AED,Samar T.,Quotation
9118,Q-1192-F7938,FIRESTOP,30 Jul 2017,IQ,Jscom I.C.,B+G+14F+Gym Plot # 682-1294 Sports City Dubai LPO#A1588,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,50000,AED,Samar T.,Order
9119,Q-1192-F7702A,FIRESTOP,30 Jul 2017,IQ,Hussain A.T.,FIRESTOPPING PROJECT,Supply Of INSS2460,Firestop/ DC 315,Fire,825,AED,Karim E.,Order
9120,Q-1192-F7937,FIRESTOP,27 Jul 2017,IQ,La R.C.,Firestoppping Project,Supply Of INSS2460 Fire Barrier Silicone Sealant,Firestop/ DC 315,Fire,154000,AED,Samar T.,Quotation
9121,Q-1192-F7936,FIRESTOP,27 Jul 2017,IQ,Baniyas A.a.,Commercial Buildings In Musaffah Abu Dhabi,Supply Of INSS2460,Firestop/ DC 315,Fire,21350,AED,Samar T.,Quotation
9122,Q-1192-F7935,FIRESTOP,26 Jul 2017,IQ,Modern B.C.,DUBAILAND 2B(Parking) +G+9+Typical RC-D-030 LWO 108/35,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,14442,AED,Samar T.,Order
9123,Q-1005-M7002,MACRO,26 Jul 2017,IQ,Us E.A.,STC10017M1147_Supply OF HONEYWELL W7763C1024,STC10017M1147_Supply OF HONEYWELL W7763C1024,Mechanical Items,Mechanical,24975,AED,Maricar I.,Order
9124,Q-1005-L4046,MACRO,25 Jul 2017,IQ,Desa I.,Freight Charges From Germany To DWC,Freight Charges From Germany To DWC,Transportation,Logistics,1534.15,USD, ,Order
9125,Q-1192-F7934,FIRESTOP,25 Jul 2017,IQ,Vulcan M.E.,The One-Etisalat,Supply Of CFS01,Firestop/ DC 315,Fire,165,AED,Karim E.,Quotation
9126,Q-1192-F7933,FIRESTOP,25 Jul 2017,IQ,Reem C.C.,"CHILD NURSERY (GROUND FLOOR ONLY), AL BARSHA.Plot # BT-G-008",Supply Of D64T50,Firestop/ DC 315,Fire,100,AED,Samar T.,Order
9127,Q-1192-F7932,FIRESTOP,24 Jul 2017,IQ,Central C.L.,Hotel+Hotel Apt.+Comm. Bldg (2B+G+M+3TYP+HC) On Plot No. 214-534 @ Al Gharhoud JOb. PO 200474,Supply Of MVL Firestop Materials,Firestop/ DC 315,Fire,1955.25,AED,Samar T.,Order
9128,Q-1192-F7931,FIRESTOP,24 Jul 2017,IQ,Future E.C.,G+4 In Sharjah Muailth,Supply Of CFS01 And D120T50,Firestop/ DC 315,Fire,690,AED,Waleed B.M.,Order
9129,Q-1192-F7921A,FIRESTOP,23 Jul 2017,IQ,Reem C.C.,"G+3 On Plot No. 313-431 Hamriya, Dubai",SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,1755.2,AED,Samar T.,Quotation
9130,Q-1192-F7930,FIRESTOP,23 Jul 2017,IQ,Al H.C.,P140-10 2B+G+2P+18+R HOTEL BLDG ON PLOT 346-556 @ BUSINESS BAY,Supply Of SSHOOP,Firestop/ DC 315,Fire,420,AED,Waleed B.M.,Order
9131,Q-1192-F7929,FIRESTOP,23 Jul 2017,IQ,Façade S.L.,FIRESTOPPING MATERIALS,SUPPLY OF INSS2460 FIRE BARRIER SILICONE SEALANT,Firestop/ DC 315,Fire,31,AED,Samar T.,Quotation
9132,Q-1005-M7001,MACRO,23 Jul 2017,IQ,American E.-.,"SAF20017M1057, KABUL - Supply And Delivery Of Portable Generator",Portable Generator,Mechanical Items,Mechanical,21866.9,USD,Marman I.,Order
9133,Q-1005-V6981,MACRO,23 Jul 2017,IQ,Us E.A.,PR4604765 - Ceramic Tiles For FM Restroom Project/7902,Ceramic Tiles For FM Restroom Project/7902,Building Materials,Various,41035,AED, ,Quotation
9134,Q-1192-F7928,FIRESTOP,23 Jul 2017,IQ,Modern B.C.,PROPOSED 2B+G+6+R (4 STAR+HOTEL BUILDING) PLOT NO. 3734536 LWO 116/33,SUPPLY OF INSS1186 And D64T50,Firestop/ DC 315,Fire,12360,AED,Samar T.,Order
9135,Q-1192-F7927,FIRESTOP,20 Jul 2017,IQ,Adnan C.C.,Dubaihealth Project,Supply Of D120T50 And INSS1440,Firestop/ DC 315,Fire,3020,AED,Waleed B.M.,Order
9136,Q-1192-C6077,FIRESTOP,19 Jul 2017,IQ,Firestop M.,FIRESTOP ME PROJECT,Supply Of MVL Firestop Materials,Polyurethane Foam,Chemicals,1300,AED,Samar T.,Quotation
9137,Q-1192-F7926,FIRESTOP,19 Jul 2017,IQ,Mas-al S.A.,DEWA Project LPO # ACC/176,Supply Of INSS2460-600ml Sausage,Firestop/ DC 315,Fire,16500,AED,Samar T.,Order
9138,Q-1192-F7925,FIRESTOP,19 Jul 2017,IQ,Procon E.L.,Dubai Festival City (NOVO Cinemas),Supply Of DC68 Spray To Protect,Firestop/ DC 315,Fire,99,AED,Samar T.,Quotation
9139,Q-717-4012,MICRON,19 Jul 2017,IQ,Venco I.C.,"Supply & Delivery Of Electric Unit Heater-Camp Shaheen, Balkh","Supply & Delivery Of Electric Unit Heater-Camp Shaheen, Balkh",Electrical,Electrical,9900,USD,Mahesh B.,Quotation
9140,RFQ-1192-F7924,FIRESTOP,19 Jul 2017,RFQ,Green F.T.,FIRESTOP JULY ORDER 2017,FIRESTOP JULY ORDER 2017,Firestop/ DC 315,Fire,210282.2,USD, ,Order
9141,Q-1192-F7923,FIRESTOP,19 Jul 2017,IQ,The A.C.,"G+3 TYPICAL + ROOF @ AL HAMRIYA , DUBAI",Supply Of MEP Materials,Firestop/ DC 315,Fire,55118.5,AED,Samar T.,Quotation
9142,Q-1192-F7922,FIRESTOP,18 Jul 2017,IQ,Larsen &.T.,KNPC Project,Supply Of INSS1440 And D64T50,Firestop/ DC 315,Fire,8856,AED,Karim E.,Quotation
9143,Q-1613-S9072,MACRO,18 Jul 2017,IQ,Regional C.C.,W912D2-16-D-0002-1509 Hydraulic Barricades Refurbishments,W912D2-16-D-0002-1509 Hydraulic Barricades Refurbishments,Subcontract,Services,169857.95,USD, ,Quotation
9144,Q-1192-F7921,FIRESTOP,18 Jul 2017,IQ,Reem C.C.,"CHILD NURSERY (GROUND FLOOR ONLY), AL BARSHA.Plot # BT-G-008 LPO# 8284",SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,5603,AED,Samar T.,Order
9145,Q-1192-F7920,FIRESTOP,17 Jul 2017,IQ,Egy B.C.,G+3 TYP+ROOF  LABOUR CAMP @ JABEL ALI,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,7500,AED,Ramshad K.,Order
9146,Q-1192-F7919,FIRESTOP,17 Jul 2017,IQ,Central C.L.,Hotel+Hotel Apt.Comm Bldg. (2B+G+M+3TYP+HC) On Plot No. 214-534 @ Al Gharhoud Job 653 LPO 200470,Supply Of FM011 And INSS1440,Firestop/ DC 315,Fire,15007.5,AED,Samar T.,Order
9147,Q-1192-F7918,FIRESTOP,17 Jul 2017,IQ,The A.C.,"G+3 On Plot No. 313-431 Hamriya, Dubai",Supply Of INSS0285,Firestop/ DC 315,Fire,810,AED,Samar T.,Order
9148,Q-1192-F7917,FIRESTOP,16 Jul 2017,IQ,Mena I.a.,Firestopping Projects,Supply Of INSS2460 Fire Barrier Silicone Sealant,Firestop/ DC 315,Fire,30.5,AED,Samar T.,Quotation
9149,Q-1192-F7916,FIRESTOP,13 Jul 2017,IQ,Arafa M.C.,Civil Defense Project-AMC/LPO/1026/2017,SUPPLY OF INSS2460,Firestop/ DC 315,Fire,10370,AED,Samar T.,Order
9150,Q-1192-F7915,FIRESTOP,13 Jul 2017,IQ,Cladtech I.A.,Firestopping Porjects,Supply Of INSS2460 Fire Barrier S,Firestop/ DC 315,Fire,31.2,AED,Samar T.,Quotation
9151,RFQ-1192-M4000,FIRESTOP,13 Jul 2017,RFQ,Al S.B.,Backer Rod 30mm X 100 Mtrs Roll,Backer Rod 30mm X 100 Mtrs Roll,Machine / Equipments,Mechanical,1200,AED, ,Order
9152,Q-1192-F7914,FIRESTOP,13 Jul 2017,IQ,Central C.L.,Hotel+Hotel Apt.Comm Bldg. (2B+G+M+3TYP+HC) On Plot No. 214-534 @ Al Gharhoud Job 652 LPO 200464,Supply Of INSS1440 And INFS0812,Firestop/ DC 315,Fire,2658.8,AED,Samar T.,Order
9153,Q-1192-F7913,FIRESTOP,13 Jul 2017,IQ,Takand I.A.,Firestopping Projects,Supply Of INSS2460,Firestop/ DC 315,Fire,34,AED,Waleed B.M.,Quotation
9154,Q-1192-C6076,FIRESTOP,13 Jul 2017,IQ,Al R.I.,Dubco Project,Supply Of MV Lapolla 2500/3,Polyurethane Foam,Chemicals,82908,AED,Karim E.,Order
9155,Q-1192-F7912,FIRESTOP,12 Jul 2017,IQ,Petra A.C.,Firestopping Projects,"Supply Of INSS2460, INSS0285 & INSS1440",Firestop/ DC 315,Fire,60,AED,Samar T.,Quotation
9156,Q-1192-F7911,FIRESTOP,12 Jul 2017,IQ,Al H.C.,P 140-10 2B+G+2P+18+R HOTEL BLDG ON PLOT 346-556 @ BUSINESS BAY PO0034966,Supply Of FM011 INFS0812 D64T50,Firestop/ DC 315,Fire,5572,AED,Waleed B.M.,Order
9157,RFQ-1192-V4267,FIRESTOP,11 Jul 2017,RFQ,Arab S.,BACKER ROD 30 MM 100 MTR/ROLL,BACKER ROD 30 MM 100 MTR/ROLL,Building Materials,Various,0,USD, ,Quotation
9158,Q-1192-C6075,FIRESTOP,11 Jul 2017,IQ,Al R.I.,DUBCO PROJECT,SUPPLY OF MV-LAPOLLA 2500/3,Polyurethane Foam,Chemicals,82908,AED,Karim E.,Order
9159,RFQ-1192-V4373,FIRESTOP,11 Jul 2017,RFQ,Alam A.,DRI FIT BLACK POLO SHIRT WITH MVL EMBROIDERY,DRI FIT BLACK POLO SHIRT WITH MVL EMBROIDERY,Misc.,Various,420,AED, ,Order
9160,Q-1192-F7910,FIRESTOP,10 Jul 2017,IQ,Gcc C.(.,FIRESTOPPING PROJECT,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,1427.2,AED,Samar T.,Quotation
9161,Q-1192-F7909,FIRESTOP,10 Jul 2017,IQ,Dubco C.L.,2B+G+24FLR +HC DUBAI SPORTS CITY PLOT 682-145(R3a-10),SUPPLY OF FP04+,Firestop/ DC 315,Fire,49000,AED,Waleed B.M.,Quotation
9162,Q-717-3989,MICRON,10 Jul 2017,IQ,American E.-.,Solicitation:PR6479809-Supply & Delivery Of Electric Water Heater-US Embassy Kabul,Solicitation:PR6479809-Supply & Delivery Of Electric Water Heater-US Embassy Kabul,Electrical,Electrical,25130,USD,Mahesh B.,Quotation
9163,Q-1192-C6074,FIRESTOP,10 Jul 2017,IQ,Al R.I.,Dubco Project,Supply Of MV Lapolla 2500/3,Polyurethane Foam,Chemicals,82908,AED,Karim E.,Order
9164,Q-1192-C6073,FIRESTOP,10 Jul 2017,IQ,Bbmsc (.F.,QATAR PROJECT,SUPPLY OF FL2000,Polyurethane Foam,Chemicals,675000,AED,Karim E.,Quotation
9165,Q-1192-F7908,FIRESTOP,10 Jul 2017,IQ,Mechwatt E.W.,FIRESTOPPING PROJECT,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,273,AED,Waleed B.M.,Quotation
9166,Q-1192-F7907,FIRESTOP,10 Jul 2017,IQ,Adeeb E.&.,FIRESTOPPING PROJECT,Supply Of MEP Materials,Firestop/ DC 315,Fire,273,AED,Waleed B.M.,Quotation
9167,Q-1192-F7725A,FIRESTOP,10 Jul 2017,IQ,Geco M.&.,Commercial Building @ Garhoud,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,65390,AED,Waleed B.M.,Quotation
9168,Q-1192-F7906,FIRESTOP,09 Jul 2017,IQ,Al F.A.,Cladding Project,SUPPLY OF INSS2460,Firestop/ DC 315,Fire,33.5,AED,Waleed B.M.,Quotation
9169,Q-1192-F7905,FIRESTOP,09 Jul 2017,IQ,3d M.I.,Project In Sharjah,Supply Of INSS2460 Fire Barrier Silicone Sealant,Firestop/ DC 315,Fire,335500,AED,Samar T.,Quotation
9170,Q-1192-F7904,FIRESTOP,09 Jul 2017,IQ,Window A.,FIRESTOPPING PROJECT,SUPPLY OF INSS2460,Firestop/ DC 315,Fire,120000,AED,Waleed B.M.,Quotation
9171,Q-1192-F7903,FIRESTOP,09 Jul 2017,IQ,Al O.C.,3B+G+23 Floors + Roof Lime Light Twin Tower @ Dubai Sports City Plot # 682-148,SUPPLY OF INSS1186,Firestop/ DC 315,Fire,616.2,AED,Waleed B.M.,Quotation
9172,Q-1192-F7902,FIRESTOP,09 Jul 2017,IQ,El M.E.,Rosemont Hotel & Residences 2B+LG+UG+3P+48+Roof,Supply Of MEP Materials,Firestop/ DC 315,Fire,1427.2,AED,Samar T.,Quotation
9173,Q-1192-F7901,FIRESTOP,09 Jul 2017,IQ,Central C.L.,Hotel+Hotel Apt.Comm Bldg. (2B+G+M+3TYP+HC) On Plot No. 214-534 @ Al Gharhoud Job 653 LPO 200458,Supply Of CFS01,Firestop/ DC 315,Fire,4071.6,AED,Samar T.,Order
9174,Q-1192-F7900,FIRESTOP,09 Jul 2017,IQ,Central C.L.,Hotel+Hotel Apt.Comm Bldg. (2B+G+M+3TYP+HC) On Plot No. 214-534 @ Al Gharhoud Job 653 LPO 200450,Supply Of FM011 And INSS1440,Firestop/ DC 315,Fire,5459.25,AED,Samar T.,Order
9175,Q-1192-F7899,FIRESTOP,06 Jul 2017,IQ,Chirag A.&.,FIRESTOPPING PROJECT,SUPPLY OF INSS2460,Firestop/ DC 315,Fire,34,AED,Waleed B.M.,Quotation
9176,Q-1192-F7898,FIRESTOP,06 Jul 2017,IQ,Bin L.A.,FIRESTOPPING PROJECT,Supply Of INSS2460-600ml Sausage,Firestop/ DC 315,Fire,32,AED,Waleed B.M.,Quotation
9177,Q-1192-C6072,FIRESTOP,06 Jul 2017,IQ,Al R.I.,Dubco Project,Supply Of MV Lapolla 2500/3,Polyurethane Foam,Chemicals,82908,AED,Karim E.,Order
9178,Q-1192-F7897,FIRESTOP,06 Jul 2017,IQ,Al O.A.,FIRESTOPPING PROJECT,INQUIRY For INSS2460-600ml,Firestop/ DC 315,Fire,62,AED,Samar T.,Quotation
9179,Q-1192-F7896,FIRESTOP,06 Jul 2017,IQ,Al B.A.,Project In Abu Dhabi-PO00007699,SUPPLY OF INSS2460,Firestop/ DC 315,Fire,1950,AED,Samar T.,Order
9180,Q-1192-C6071,FIRESTOP,05 Jul 2017,IQ,Al R.I.,DUBCO PROJECT,SUPPLY OF MV LAPOLLA 2500/3,Polyurethane Foam,Chemicals,82908,AED,Karim E.,Order
9181,Q-1192-F7895,FIRESTOP,05 Jul 2017,IQ,Al A.C.,"Proposed Construction Of B+G+Roof Farmhouse On PlotNo.271-282 At Wadi Al Amaradi, Dubai, Al Arif Job # 530",SUPPLY OF INSS1186,Firestop/ DC 315,Fire,1520,AED,Samar T.,Order
9182,Q-1192-C6070,FIRESTOP,05 Jul 2017,IQ,Compact C.I.,,Supply Of MV Lapolla 2500/3 And 2500/2,Polyurethane Foam,Chemicals,9588,AED,Karim E.,Quotation
9183,Q-1192-C6069,FIRESTOP,04 Jul 2017,IQ,Al R.I.,DUBCO PROJECT,SUPPLY OF MV LAPOLLA 2500/3,Polyurethane Foam,Chemicals,82908,AED,Karim E.,Order
9184,Q-1192-F7893,FIRESTOP,04 Jul 2017,IQ,Jams C.L.,Proposed B+G+2P+7Typ+Gym Hotel Apartmet In Al Qusais Ind Fifth Plot No 248-7113,Supply Of MEP Materials,Firestop/ DC 315,Fire,27402,AED,Waleed B.M.,Quotation
9185,Q-1094-S9091,MACRO,03 Jul 2017,IQ,Us E.-.,SQA1001720291 - Refurbish US Embassy Annex Building In CAS Qatar,SQA1001720291 - Refurbish US Embassy Annex Building In CAS Qatar,Subcontract,Services,61137.5,QAR,Maricar I.,Order
9186,Q-1192-F7892,FIRESTOP,03 Jul 2017,IQ,Al K.b.,B+G+2P+7 Building At Al Furjan Dubai Job# P-125 LPO10676,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,4000,AED,Waleed B.M.,Order
9187,Q-1094-S9090,MACRO,03 Jul 2017,IQ,Us E.-.,SQA10017M0290- Painting Of Walls With National Emulsion Paint,SQA10017M0290- Painting Of Walls With National Emulsion Paint,Subcontract,Services,73321.2,QAR,Maricar I.,Order
9188,Q-1094-S9089,MACRO,03 Jul 2017,IQ,Us E.-.,SQA10017M0287  - HVAC Unit.,SQA10017M0287  - HVAC Unit.,Subcontract,Services,109262.5,QAR,Maricar I.,Order
9189,Q-1192-F7891,FIRESTOP,03 Jul 2017,IQ,Al H.C.,P-136-10 - (3B+G+3P+16) On Plot No. 345-411 At Burj Khalifa,Supply Of SSHOOP,Firestop/ DC 315,Fire,210,AED,Waleed B.M.,Order
9190,Q-1192-F7890,FIRESTOP,03 Jul 2017,IQ,Al A.A.,FIRESTOPPING PROJECT,SUPPLY OF INSS2460,Firestop/ DC 315,Fire,34,AED,Waleed B.M.,Quotation
9191,Q-1192-F7889,FIRESTOP,03 Jul 2017,IQ,Rajab M.P.,FIRESTOPPING PROJECT,SUPPLY OF INSS2460,Firestop/ DC 315,Fire,34,AED,Waleed B.M.,Quotation
9192,Q-1192-F7888,FIRESTOP,03 Jul 2017,IQ,Al S.I.,FIRESTOPPING PROJECT,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,371,AED,Waleed B.M.,Quotation
9193,RFQ-1192-V4372,FIRESTOP,02 Jul 2017,RFQ,Alam A.,LAPOLLA 2500/3 And LAPOLLA ISOCYANATE  STICKERS,LAPOLLA 2500/3 And LAPOLLA ISOCYANATE  STICKERS,Misc.,Various,1350,AED, ,Order
9194,Q-1192-F7887,FIRESTOP,02 Jul 2017,IQ,Al K.b.,G+2P+12 RESIDENTIAL AND COMMERCIAL BUILDING,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,140236,AED,Waleed B.M.,Quotation
9195,Q-1192-C6068,FIRESTOP,02 Jul 2017,IQ,Al R.I.,Dubco Project,Supply Of MV Lapolla 2500/3,Polyurethane Foam,Chemicals,13818,AED,Karim E.,Order
9196,Q-1192-F7886,FIRESTOP,02 Jul 2017,IQ,Arafa M.C.,Civil Defense Project-AMC/LPO/1026/2017,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,10240,AED,Samar T.,Order
9197,Q-1192-F7885,FIRESTOP,02 Jul 2017,IQ,Al G.&.,Emaar Hills Development Buildings Project LPO HDBP-P-00286,Supply Of INSS2460-white,Firestop/ DC 315,Fire,6700,AED,Samar T.,Order
9198,Q-1192-F7884,FIRESTOP,29 Jun 2017,IQ,Alfa M.I.,Al Maktoum Airport 170455,Supply Of INSS2460 & INSS0285,Firestop/ DC 315,Fire,3900,AED,Samar T.,Order
9199,Q-1192-F7883,FIRESTOP,29 Jun 2017,IQ,Al K.b.,"Construction Of G+4 Labor Accomodation At DIP, Dubai Job# P-117 LPO10644",Supply Of INSS1440,Firestop/ DC 315,Fire,2340,AED,Waleed B.M.,Order
9200,Q-1192-F7882,FIRESTOP,28 Jun 2017,IQ,Al R.A.,Firestopping Project,Supply Of INSS2460 Fire Barrier Silicone Sealant,Firestop/ DC 315,Fire,32,AED,Samar T.,Quotation
9201,Q-1192-F7880,FIRESTOP,28 Jun 2017,IQ,Tiger C.C.,Project In DIP,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,937,AED,Waleed B.M.,Quotation
9202,Q-1192-F7879,FIRESTOP,27 Jun 2017,IQ,Arco G.C.,FIRESTOPPING PROJECT,SUPPLY OF INSS1186,Firestop/ DC 315,Fire,616.1,AED,Waleed B.M.,Quotation
9203,RFQ-1192-C6052A,FIRESTOP,27 Jun 2017,RFQ,Bayer P.L.,Baymer SHPU 40-27A Polyurethane Foam,Baymer SHPU 40-27A Polyurethane Foam,Chemicals,Chemicals,146217,AED, ,Order
9204,RFQ-1192-C6053,FIRESTOP,27 Jun 2017,RFQ,Basf C.C.,Elastospray 1611/17 Polyurethane Foam,Elastospray 1611/17 Polyurethane Foam,Chemicals,Chemicals,362756,AED, ,Order
9205,RFQ-1192-C6052,FIRESTOP,27 Jun 2017,RFQ,Bayer P.L.,Baymer SHPU 40-27A Polyurethane Foam,Baymer SHPU 40-27A Polyurethane Foam,Chemicals,Chemicals,885903,AED, ,Order
9206,Q-1192-F7877,FIRESTOP,22 Jun 2017,IQ,Solaire A.A.,FIRESTOPPING PROJECT,INQUIRY OF INSS2460,Firestop/ DC 315,Fire,9870,AED,Karim E.,Quotation
9207,Q-1192-F7876,FIRESTOP,21 Jun 2017,IQ,Central C.L.,Hotel+Hotel Apt.Comm Bldg. (2B+G+M+3TYP+HC) On Plot No. 214-534 @ Al Gharhoud Job 652 PO 200443,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,8492.1,AED,Samar T.,Order
9208,Q-1192-C6067,FIRESTOP,21 Jun 2017,IQ,Alutech A.&.,Firestopping Project,Supply Of INSS2460 Fire Barrier Silicone Sealant,Polyurethane Foam,Chemicals,32.5,AED,Samar T.,Quotation
9209,Q-1192-F7875,FIRESTOP,21 Jun 2017,IQ,Abdul H.K.,Project In Dubai,Supply Of INSS2460 Fire Barrier Silicone Sealant,Firestop/ DC 315,Fire,31.5,AED,Samar T.,Quotation
9210,RFQ-1192-V4371,FIRESTOP,21 Jun 2017,RFQ,Alam A.,Lapolla 2500/3 Stickers (300 Pcs),Lapolla 2500/3 Stickers (300 Pcs),Misc.,Various,900,AED, ,Order
9211,Q-1192-F7874,FIRESTOP,21 Jun 2017,IQ,Aic C.L.,PROPOSED HOTEL BUILDING 2B+G+14 Floor+Roof On Plot No. 326-1450 At Al Jaddaf -Dubai UAE MRV 1167 LPO 006311,Supply Of INSS1440,Firestop/ DC 315,Fire,3600,AED,Waleed B.M.,Order
9212,Q-1192-C6066,FIRESTOP,21 Jun 2017,IQ,Al R.I.,Dubco Project,Supply Of MV-Lapolla 2500/3,Polyurethane Foam,Chemicals,110544,AED,Karim E.,Order
9213,Q-1192-F7872,FIRESTOP,20 Jun 2017,IQ,Bin D.E.,FIRESTOPPING PROJECT,SUPPLY OF INSS2460,Firestop/ DC 315,Fire,34,AED,Waleed B.M.,Quotation
9214,Q-1192-F7871,FIRESTOP,20 Jun 2017,IQ,Fivestar A.a.,FIRESTOPPING PROJECT,SUPPLY OF INSS2460,Firestop/ DC 315,Fire,34,AED,Waleed B.M.,Quotation
9215,Q-1192-F7870,FIRESTOP,20 Jun 2017,IQ,Ias L.A.,FIRESTOPPING PROJECT,SUPPLY OF INSS2460,Firestop/ DC 315,Fire,34,AED,Waleed B.M.,Quotation
9216,Q-1192-F7869,FIRESTOP,20 Jun 2017,IQ,Al Q.G.,FIRESTOPPING PROJECT,SUPPLY OF INSS1186,Firestop/ DC 315,Fire,11550,AED,Waleed B.M.,Quotation
9217,Q-1595-S9072,MACRO,20 Jun 2017,IQ,Regional C.C.,W912D2-16-D-0002-1513-CAS Road Marking Improvement (MATOC),W912D2-16-D-0002-1513-CAS Road Marking Improvement (MATOC),Subcontract,Services,171952,USD, ,Quotation
9218,Q-1192-F7868,FIRESTOP,20 Jun 2017,IQ,Al H.C.,P144-10 (+2) Labour Accommodation On Plot# 264-564 At AL Muhaisnah 2nd PO0034870,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,20576.2,AED,Waleed B.M.,Order
9219,Q-1192-F7867,FIRESTOP,20 Jun 2017,IQ,Al H.C.,P-150-10 (G+4) Labour Accom On Plot # 599-9211 @ Jabal Ali (PO0034731/REV1,Supply Of MEP Materials,Firestop/ DC 315,Fire,25292,AED,Waleed B.M.,Order
9220,Q-1192-F7866,FIRESTOP,19 Jun 2017,IQ,Modern B.C.,B+G+1P+10+R Nadd Al Hamar Plot # 416-8067 LWO 117/34,Supply Of INSS1186 AND D64T50,Firestop/ DC 315,Fire,6360,AED,Samar T.,Order
9221,Q-1192-F7865,FIRESTOP,19 Jun 2017,IQ,Dubco C.L.,G+13 Residential Building Plot 231-319 Al Nahda Dubai LPO/T 180617-04491,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,16826,AED,Waleed B.M.,Order
9222,RFQ-1569-V4356,MACRO,18 Jun 2017,RFQ,Alam A.,Business Card - Ziad Jabr,Business Card - Ziad Jabr,Misc.,Various,200,AED, ,Order
9223,Q-1192-F7864,FIRESTOP,18 Jun 2017,IQ,Al H.I.,Firestopping Project,Supply Of INSS2460 Fire Barrier Silicone Sealant,Firestop/ DC 315,Fire,30.5,AED,Samar T.,Quotation
9224,Q-1192-F7863,FIRESTOP,18 Jun 2017,IQ,Jelfar S.E.,"PROJECT No. 1603 (HVAC) G+10 NADD AL HAMR, DUBAI LPO 11768",SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,7408,AED,Waleed B.M.,Order
9225,Q-1192-F7862,FIRESTOP,15 Jun 2017,IQ,Hamers C.,Tajikistan Project,Supply Of Firestopping Products,Firestop/ DC 315,Fire,709,USD,Karim E.,Quotation
9226,Q-1192-C6065,FIRESTOP,15 Jun 2017,IQ,Al R.I.,DUBCO PROJECT,SUPPLY F MV-LAPOLLA 2500/3,Polyurethane Foam,Chemicals,8836,AED,Waleed B.M.,Order
9227,Q-1192-F7861,FIRESTOP,14 Jun 2017,IQ,Al H.C.,P-142-10 (B+G+22F) HOTEL BLDG On Plot No. 3920454 @ Marsa Dubai LPO 0034463,Supply Of MEP Materials,Firestop/ DC 315,Fire,12178,AED,Waleed B.M.,Order
